id,en,fr,it,de,es
"1702611866","Now that his old friend, THAROS, has been selected, he can't help but feel a sense of betrayal.","Maintenant que son vieil ami THAROS a été choisi, il ne peut s'empêcher de ressentir comme une trahison.","Ora che il suo vecchio amico, THAROS, è stato scelto, non può che sentirsi tradito.","Fühlt sich von seinem alten Freund verraten, der gerade zu Höherem berufen wurde.","Ahora que su viejo amigo, THAROS, ha sido seleccionado, no puede evitar sentirse un poco traicionado."
"-1045833286","His sense of betrayal from THAROS has now turned to anger and hatred.","Son sentiment d'avoir été trahi par THAROS s'est transformé en colère et en haine.","Il sentirsi tradito da THAROS lo ha portato a provare odio e rabbia.","THAROS Verrat hat ihn mit Hass und Wut erfüllt.","Ese sentimiento de traición que le provoca THAROS, se ha convertido en ira y odio."
"-932941323","Tharos the Challenger","Tharos le Challenger","Tharos the Challenger","Tharos der Herausforderer","Tharos el Adversario"
"-772960584","He has always felt a sense of competition with his childhood friend, BRADOX.","Il s'est toujours senti en concurrence avec son ami d'enfance, BRADOX.","Si è sempre sentito in competizione con il suo amico di infanzia, BRADOX.","Er hat schon immer eine gewisse Rivalität zu seinem Sandkastenfreund BRADOX gespürt.","Siempre ha sentido que tenía que competir con su amigo de la infancia, BRADOX."
"-977204835","Master of the joust, his Armor Break lowers defense.","Expert en joutes, son Brise armure diminue les défenses.","Maestro del torneo, la sua Armor Break riduce la difesa.","Bis heute fragt er sich, ob es richtig war, getrennte Wege zu gehen.","Maestro de la justa, su Fractura de armadura reduce la defensa."
"-185161727","To this day, he wonders if he made the right choice in parting ways with his old friend, BRADOX.","Encore aujourd'hui, il se demande s'il a fait le bon choix en prenant un chemin différent de son vieil ami, BRADOX.","Ancora oggi, si chiede se ha fatto la scelta giusta separandosi dal suo vecchio amico, BRADOX.","Obwohl für ihn alles bestens lief, fühlt er immer noch einen Stich im Herzen, wenn er daran denkt wie die Freundschaft zu Bradox geendet hat.","A día de hoy, aún se pregunta si tomó la decisión correcta al tomar un camino diferente al de su viejo amigo, BRADOX."
"2093974755","Though he has done well for himself, he still can not but feel bad for how his friendship ended with BRADOX.","Même s'il s'en est bien sorti, il continue de s'en vouloir de la façon dont son amitié avec BRADOX s'est terminée.","Anche se le cose gli sono andate bene, continua a sentirsi in colpa per come si è conclusa la sua amicizia con BRADOX.","Brilliert in Turnieren, indem er die Abwehr des Feindes schwächt.","Aunque le ha ido bien solo, no puede evitar sentirse mal por cómo acabó su amistad con BRADOX."
"132757407","Commander Dreadskull","Commandant Craincrâne","Comandante Dreadskull","General Schreckschädel","Comandante Calaveratemible"
"1817091644","Got his name from how many battles he has lost. But changed it to an X as that is much cooler.","Doit son nom au nombre de batailles qu'il a perdues. Il l'a changé en X parce que c'est plus cool.","Prende il suo nome dal numero di battaglie che ha perso. Ma lo ha cambiato con una X poiché di maggiore impatto.","Sein Name war eine Andeutung auf die vielen Schädel, die er auf Schlachtfeldern verstreute. Nannte sich in „X“ um, weil das cooler ist.","Obtuvo su nombre por todas las batallas que perdió. Pero lo cambió por una X porque mola mucho más."
"811704409","Extra effective against poisoned targets and can also poison.","Super efficace contre les cibles empoisonnées. Il peut aussi empoisonner.","Più efficace contro i bersagli avvelenati e può anche avvelenare.","Besonders effektiv im Kampf gegen giftige Feinde. Kann selbst Schaden durch Gift zufügen.","Sumamente efectivo contra los objetivos envenenados, también puede envenenar."
"-1703238771","You wouldn't be able to tell, but he takes the art of sabrage to new levels.","Il n'est pas capable d'en parler mais il a transcendé l'art du sabrage.","Non si direbbe, ma eleva l'arte della sciabola a una nuova dimensione.","Hat die Kunst, eine Champagnerflasche mit einem Säbel zu öffnen, bis zur Vollendung weiterentwickelt.","No te darás cuenta, pero lleva el arte del sable hasta nuevos niveles."
"40044130","Those who shout loudest, impose their will. I'm sure the very large sword has something to do with it as well.","C'est ceux qui parlent le plus fort qui imposent leurs vues. Je pense qu'un sabre immense peut aussi aider.","Chi grida più forte impone il proprio volere. Sono sicuro che anche una grande spada molto faccia la sua parte.","Der am lautesten schreit, setzt seinen Willen durch. Sein riesiges Schwert hat sicher auch etwas damit zu tun.","Los que chillan más fuerte, imponen su voluntad. Estoy seguro de que esa espada tan grande también tiene algo que ver."
"321369408","Wraith Squire","Écuyer fantôme","Wraith Squire","Knappe des Nichts","Escudero Espectral"
"-1152920708","Pity party. Table for one.","C'est triste. Une table pour un !","Festa di autocommiserazione. Tavolo per uno.","Verabredungen mit ihnen sind nicht sehr unterhaltsam. Was soll man auch von einem „Nichts“ erwarten?","Fiesta de autocompasión. Mesa para uno."
"79259915","Dark Knight Blades are notoriously unsanitary, and carry many Diseases.","Les lames de chevalier des Ténèbres sont connues pour être sales et porter de nombreuses Infections.","Le lame del Dark Knight sono notoriamente insalubri e portano molte malattie.","Die Klingen der Schattenkämpfer sind extrem verseucht und verbreiten Krankheiten.","Todo el mundo sabe que las Hojas del caballero oscuro son insalubres y que son portadoras de muchas enfermedades."
"-443903273","Wraith Knight","Chevalier fantôme","Wraith Knight","Ritter des Nichts","Caballero Espectral"
"-398604917","They understand the true, primal power of the Void and channel it through their fighting styles.","Ils comprennent la véritable valeur du Vide et le canalisent pour leurs styles de combat.","Comprendono la natura del vero potere primordiale del Void e lo incanalano attraverso i loro stili di combattimento.","Sie verstehen die wahre Urkraft der Leere und nutzen sie im Kampf.","Entienden el auténtico poder primario de la Nada y lo canalizan a través de sus estilos de lucha."
"-1181790355","Void Lord","Seigneur du Vide","Void Lord","Lord des Nichts","Señor de la nada"
"-1747058154","IMO, Void Knights are too old to be wearing eye liner.","IMO, les chevaliers du Vide sont trop vieux pour porter du mascara.","Secondo me, i Void Knight sono troppo vecchi per portare l'eyeliner.","Wir finden, die Ritter der Leere sind definitiv zu alt, um Kajalstift zu tragen.","IMO, los caballeros de la nada son demasiado viejos para ponerse lápiz de ojos."
"-654216736","Knight Creeper Immortal","Chevalier Grimpant Immortel","Knight Creeper Immortal","Untoter Leisetreter","Caballero Inmortal trepador"
"-1574773970","Overlord Executum","Seigneur suprême Executum","Overlord Executum","Overlord Executum","Jefe supremo Executum"
"-1107446023","Born on a battlefield and raised in an army, he has known nothing but conflict and strife.","Né sur un champ de bataille et élevé dans l'armée, il ne connait rien d'autre que le conflit et la haine.","Nato su un campo di battaglia e cresciuto in un esercito, ha conosciuto solo guerre e battaglie.","Auf dem Schlachtfeld geboren und in der Armee aufgewachsen, kennt er nichts außer Zwietracht und Unfrieden.","Nacido en un campo de batalla y criado en un ejército, lo único que conoce es el conflicto y la lucha."
"961336532","Chaos Lord Victus","Victus Seigneur du Chaos","Chaos Lord Victus","Lord Chaos","Señor del caos Victus"
"-700648901","Born on a battleground and raised in army, he has known nothing but conflict and strife.","Né sur un champ de bataille et élevé dans l'armée, il ne connait rien d'autre que le conflit et la haine.","Nato su un campo di battaglia e cresciuto in un esercito, ha conosciuto solo guerre e battaglie.","Auf dem Schlachtfeld geboren und in der Armee aufgewachsen, kennt er nichts außer Zwietracht und Unfrieden.","Nacido en un campo de batalla y criado en un ejército, lo único que conoce es el conflicto y la lucha."
"-2048948894","Sellsword","Marchands d'épées","Sellsword","Söldner","Mercenario"
"-44671265","Merciless soldiers in search of the next payday or adventure.","Mercenaires toujours en quête de la prochaine prime ou de la prochaine bataille.","Soldati spietati in cerca di denaro o avventura.","Gnadenlosen Soldaten. Allzeit bereit für das nächste Abenteuer, wenn die Kohle stimmt.","Soldados despiadados en búsqueda del próximo salario o aventura."
"-1793610118","He has an affection for burning his enemies.","Il adore calciner ses ennemis.","Ha la passione di bruciare i suoi nemici.","Seine Vorliebe: Feinde in Brand stecken.","Tiene tendencia a quemar a sus enemigos."
"-1750174979","Blood Sergeant","Sergent Sang","Blood Sergeant","Feldwebel Blutrausch","Sargento Sangre"
"-817056964","Anger is an energy. A renewable, never depleting energy.","La colère est une énergie. Une énergie renouvelable et inépuisable.","La rabbia è energia. Un'energia rinnovabile che non si esaurisce mai.","Zorn ist eine Energie. Eine erneuerbare, nie versiegende Energie.","La ira es energía. Una fuente de energía renovable e inacabable."
"1463942205","Gladiator King","Roi Gladiateur","Gladiator King","Gladiatorkönig","Rey Gladiador"
"-881587709","Revenge is a dish best served cold. -Old Second Son Proverb","La vengeance est un plat qui se mange froid. - Proverbe ancien","La vendetta è un piatto che va servito freddo. - Antico proverbio del Secondo Figlio","Rache serviert man am besten eiskalt. - Altes Sprichwort","La venganza es un plato que se sirve frío. -Viejo proverbio del segundo hijo"
"-643735747","World Eater Tharox ","Tharox Mangeur de Monde ","World Eater Tharox ","Weltenfresser Tharox ","Comemundos Tharox "
"-1757041433","His maniacal taunts are very discomfiting.","Ces railleries hystériques sont déconcertantes.","Le sue provocazioni maniacali sono davvero sconcertanti.","Mit seinen eine manischen Sticheleien trifft er ins Schwarze.","Sus escarnios maníacos son muy turbadores."
"-688307651","General Eclipse","Éclipse totale","General Eclipse","General Eklipse","General Eclipse"
"1362802687","A hulking, clanking horror, devastating all that stand in his way.","Un cauchemar massif et bruyant qui dévaste tout ce qui est sur sa route.","Un orrore mastodontico, sferragliante, che devasta tutto ciò che trova sulla sua strada.","Ein Horror in quietschender, klappernder Rüstung. Triumphiert über alle.","Un pesado horror ruidoso, que arrastra todo lo que se interpone en su camino."
"-1428959527","It certainly wouldn't hurt to have a magnificent ice caster in tow.","Ça serait bien d'avoir un ensorceleur de glace sous la main.","Di certo, non sarebbe male avere un magnifico mago del ghiaccio al seguito.","Obwohl ... mit ein paar Eismagiern im Schlepptau hast Du vielleicht eine Chance.","Está claro que no iría mal contar con un magnífico conjurador de hielo como compañero."
"-298502685","Brutal and opportunistic, many lesser Dark Knights look to him as a leader.","Brutal et opportuniste, beaucoup de chevaliers des Ténèbres inférieurs le considèrent comme un leader.","Brutale e opportunista, molti Dark Knight minori confidano nelle sue capacità di leader.","Brutal und opportunistisch dient er vielen geringeren Schattenkämpfern als Vorbild.","Brutal y oportunista, muchos caballeros oscuros menores lo consideran un líder."
"-890446646","Enslaves his troops rather than training and recruiting. A truly fearful sight on the battlefield.","Le recrutement de ses troupes se fait sur le modèle de l'esclavagisme. Vraiment horrible à voir au champ de bataille.","Schiavizza le sue truppe invece di occuparsi di addestramento e reclutamento. Uno spettacolo davvero spaventoso sul campo di battaglia.","Versklavt seine Truppen statt sie  auszubilden und zu rekrutieren. Ein wahrhaft grausiger Anblick auf dem Schlachtfeld.","En lugar de entrenar y reclutar tropas, las esclaviza. Una visión terrible en el campo de batalla."
"1558254508","Spectral Guard","Garde spectral","Spectral Guard","Schemenwächter","Guarda Espectral"
"1291661844","A champion of truth and  justice and defender of the innocent.","Défenseur de la vérité, de la justice et des innocents.","Un campione di verità e giustizia, paladino degli innocenti.","Verfechter der Wahrheit und der Gerechtigkeit und ein Beschützer der Unschuldigen.","Un campeón de la verdad y la justicia y defensor de los inocentes."
"-398365294","A zap-happy dark knight.","Un chevalier sombre joyeux luron.","Un cavaliere oscuro che brama per uccidere.","Ein Schattenkämpfer, der geren austeilt.","Un caballero oscuro de lo más feliz."
